Date,Open,High,Low,Close,AdjClose,Volume
2020-09-14,126.0,126.8499984741211,124.0999984741211,124.94999694824219,78.09428405761719,12397073
2020-09-15,125.6500015258789,125.75,123.80000305175781,124.0999984741211,77.56304168701172,11537811
2020-09-16,124.5999984741211,124.5999984741211,123.0999984741211,123.8499984741211,77.40677642822266,8007948
2020-09-17,123.8499984741211,125.9000015258789,123.55000305175781,124.30000305175781,77.68804931640625,13049746
2020-09-18,125.25,125.25,122.9000015258789,123.6500015258789,77.28178405761719,14611915
2020-09-21,123.6500015258789,124.1500015258789,121.0999984741211,121.6500015258789,76.03177642822266,9573596
2020-09-22,122.0,122.0,118.8499984741211,119.55000305175781,74.71926879882812,10042777
2020-09-23,119.75,122.5,118.94999694824219,121.05000305175781,75.65678405761719,9281239
2020-09-24,121.05000305175781,121.0999984741211,115.19999694824219,115.69999694824219,72.31300354003906,15979042
2020-09-25,116.0,117.5999984741211,113.9000015258789,117.0999984741211,73.18800354003906,15988801
2020-09-28,117.9000015258789,121.30000305175781,117.9000015258789,120.0,75.00052642822266,9441818
2020-09-29,121.1500015258789,121.55000305175781,117.1500015258789,117.6500015258789,73.53175354003906,12065137
2020-09-30,117.0,117.0999984741211,114.6500015258789,116.0,72.50049591064453,14036702
2020-10-01,117.0999984741211,119.69999694824219,116.3499984741211,117.25,73.28175354003906,9963165
2020-10-05,117.94999694824219,119.5,117.55000305175781,118.4000015258789,74.0005111694336,8141288
2020-10-06,119.3499984741211,119.3499984741211,116.30000305175781,116.80000305175781,73.00050354003906,11221801
2020-10-07,117.0999984741211,117.19999694824219,114.25,114.44999694824219,71.53174591064453,11939558
2020-10-08,114.69999694824219,115.0,112.6500015258789,113.30000305175781,70.81299591064453,11663333
2020-10-09,113.3499984741211,115.9000015258789,112.30000305175781,114.9000015258789,71.8130111694336,15958362
2020-10-12,115.30000305175781,115.5,112.80000305175781,113.19999694824219,70.75048828125,7949842
2020-10-13,113.30000305175781,114.6500015258789,112.3499984741211,113.8499984741211,71.15674591064453,9702168
2020-10-14,113.19999694824219,113.94999694824219,109.5999984741211,110.55000305175781,69.09423065185547,19663164
2020-10-15,110.8499984741211,112.69999694824219,109.55000305175781,110.5999984741211,69.12548065185547,15481671
2020-10-16,111.30000305175781,112.75,109.5999984741211,111.3499984741211,69.59422302246094,12231039
2020-10-19,112.5,115.3499984741211,111.25,114.69999694824219,71.68799591064453,18111350
2020-10-20,115.0999984741211,116.1500015258789,113.0999984741211,113.6500015258789,71.03173828125,16554127
2020-10-21,113.6500015258789,116.9000015258789,113.55000305175781,115.0999984741211,71.93800354003906,20421726
2020-10-22,115.0,116.69999694824219,114.0999984741211,115.80000305175781,72.37549591064453,13653932
2020-10-23,116.80000305175781,118.19999694824219,116.19999694824219,117.69999694824219,73.56302642822266,11876035
2020-10-26,117.9000015258789,117.9000015258789,114.19999694824219,114.55000305175781,71.59424591064453,11243128
2020-10-27,114.19999694824219,115.1500015258789,112.8499984741211,113.94999694824219,71.21923065185547,10985477
2020-10-28,113.94999694824219,114.0,112.4000015258789,112.69999694824219,70.43797302246094,9366165
2020-10-29,112.0,112.44999694824219,110.55000305175781,110.8499984741211,69.28173065185547,11414157
2020-10-30,111.5999984741211,115.19999694824219,111.05000305175781,114.19999694824219,71.37548828125,17773808
2020-11-02,114.5999984741211,116.30000305175781,113.55000305175781,115.69999694824219,72.31300354003906,12785804
2020-11-03,115.5999984741211,117.25,115.5999984741211,116.5,72.81299591064453,12319486
2020-11-04,116.5,116.5,113.69999694824219,114.80000305175781,71.75048828125,7382741
2020-11-05,116.3499984741211,120.5999984741211,115.25,119.8499984741211,74.90676879882812,14904921
2020-11-06,120.25,122.4000015258789,118.30000305175781,121.80000305175781,76.12552642822266,18908916
